ID,Frequency (GHz),W1 (mm),L1 (mm),D1 (mm),W2 (mm),L2 (mm),S1,S2
9726,0.6157,3.6959,7.526,0.9494,2.6296,4.9245,48.391212,404.80704
9727,2.1813,3.3963,12.4495,1.8363,4.477,13.816,118.28824,935.87396
9728,3.306,2.2034,12.7162,0.429,0.7323,1.2376,-4.9482207,9.318261
9729,2.8523,4.4907,11.6351,0.3165,1.5713,5.3852,9.529118,151.3278
9730,3.8894,2.5271,15.229,0.8321,1.6098,14.0536,36.419968,390.77765
9731,1.8867,3.6832,12.3434,1.2278,0.7664,1.5577,-5.8520646,14.200313
9732,1.7165,4.7672,1.791,0.3414,2.6469,16.6125,20.429447,7.8288407
9733,4.6278,1.5658,9.6995,0.7823,4.441,4.4742,114.78629,903.6468
9734,2.7473,4.336,13.0813,0.2444,3.4323,11.8992,74.99164,646.8449
9735,2.9089,1.0105,9.9695,0.4893,0.1525,1.9429,31.855133,254.75511
9736,2.1997,0.8186,9.6818,1.0375,2.533,8.7563,53.04499,468.11957
9737,1.7356,2.7563,12.3707,0.7002,2.6459,6.1809,53.628857,508.4716
9738,3.5152,4.4278,2.0905,1.6617,3.0046,14.6633,40.962204,165.79585
9739,3.4872,2.4486,15.8339,1.745,1.4631,3.8448,21.12797,284.956
9740,3.8466,3.4292,6.8144,0.9817,1.0647,0.9826,2.2140532,-7.149477
9741,1.1425,3.9894,8.1635,0.6513,2.7357,14.5761,44.720154,346.26703
9742,1.8255,0.7793,9.5037,1.7738,0.3815,0.7311,17.631056,123.7876
9743,2.3426,3.0722,18.809,0.4137,0.5345,10.9695,24.012094,309.5746
9744,2.5808,0.6163,2.8565,1.2773,2.3923,11.6026,33.781498,184.37727
9745,3.7682,3.5166,8.7402,0.3124,4.2393,18.2833,81.70058,583.75446
9746,3.5044,4.948,18.174,0.4112,0.2546,10.682,24.02766,293.9782
9747,2.0787,2.4475,10.5909,0.3661,3.613,9.3749,82.98737,689.29156
9748,3.2317,0.8275,17.1273,1.1635,2.8324,5.811,68.9171,674.16327
9749,3.8883,4.4819,8.6949,1.8879,3.0711,19.1517,54.86901,371.852
9750,1.6645,1.4749,10.4277,0.1915,1.8597,17.1226,33.63161,299.74927
9751,3.0983,4.4131,18.4855,1.5681,1.4205,11.9763,35.795906,419.4405
9752,3.5408,2.8678,1.2945,0.4036,2.7654,7.0323,36.048805,174.77298
9753,4.0869,2.4401,16.9419,1.1205,3.8966,14.4136,99.00922,852.6608
9754,4.6885,2.9719,6.0009,0.268,2.0642,5.3794,18.274815,147.33348
9755,2.9652,1.8992,5.5428,0.264,0.1727,5.9488,53.331146,374.7526
9756,1.0523,3.9131,1.8036,0.9498,0.1245,13.4923,39.584473,217.6298
9757,4.0953,1.2157,7.9642,1.1729,2.5317,1.2991,44.95151,364.79413
9758,4.3946,3.1844,18.6275,0.6965,4.2018,11.459,110.34404,969.55023
9759,4.1056,1.365,15.3873,0.1609,4.5108,2.9627,117.24263,1016.24506
9760,0.7925,3.7888,7.1666,0.233,2.2478,9.7536,28.19315,239.10493
9761,4.1001,3.8385,11.4107,0.8659,0.9576,15.4283,29.476204,281.33438
9762,2.2173,1.2578,10.7568,0.9221,0.4268,16.432,53.432327,435.32584
9763,2.112,4.9641,8.0475,0.4465,4.8175,3.0148,115.21327,874.2903
9764,4.0624,3.7815,9.9176,1.4441,3.4906,5.88,87.03493,715.2391
9765,4.0701,1.9472,6.5278,0.6542,2.2857,18.3458,28.411892,172.43144
9766,4.2584,1.9833,19.7687,0.6242,3.4062,7.5613,85.03494,814.1222
9767,0.7533,4.6604,16.9771,1.7144,4.7261,4.7657,132.77501,1147.4321
9768,4.9353,3.9861,17.2416,0.2944,2.2614,16.3194,48.487984,484.12643
9769,3.7737,3.1138,16.7187,1.0994,1.2586,5.9202,15.027046,242.01866
9770,1.1605,3.4842,7.019,0.9533,2.4374,17.9014,33.068,210.10214
9771,3.0905,2.8316,0.6381,1.082,0.5069,10.7776,41.788666,195.37872
9772,4.8409,4.5923,19.071,1.081,1.8959,4.4168,32.25866,403.91406
9773,4.3859,2.8864,2.0579,0.1358,0.4264,19.9841,38.27197,196.74571
9774,1.8524,0.5559,14.0193,0.6191,3.5676,9.3227,89.23462,779.66284
9775,3.2491,2.662,16.3406,0.2574,3.68,18.3576,79.950485,680.294
9776,4.3794,2.5088,9.3281,1.5628,0.9421,15.2121,29.378014,255.05775
9777,3.608,0.8197,5.8771,1.1093,4.3838,12.9348,104.170815,733.2124
9778,4.8291,0.682,14.9642,1.4819,3.7389,8.9082,102.303566,886.4367
9779,2.8869,0.7767,5.2085,0.2336,2.9601,18.3035,37.153595,193.73752
9780,0.8315,4.6387,7.879,0.5989,1.6034,19.2668,25.110165,175.95226
9781,3.467,1.5242,4.6143,0.5488,4.9197,11.2908,113.97034,776.21106
9782,2.2444,3.0703,10.2021,1.8144,4.9686,14.8774,128.72174,962.74725
9783,3.8271,2.5329,17.0097,1.401,4.4343,3.0909,124.56287,1095.598
9784,1.8208,2.3281,3.0289,1.2611,0.4716,2.0888,72.376564,358.1931
9785,0.5693,3.883,2.7795,1.8684,1.5866,13.6587,9.590248,2.6539803
9786,0.9395,2.6061,16.0085,0.7888,4.8163,13.6793,126.76749,1049.9962
9787,0.54,4.3547,18.4572,1.6736,2.7272,4.8619,67.56424,679.9007
9788,4.9468,0.1462,18.029,1.1754,0.7868,19.4452,66.274155,600.74225
9789,3.7801,4.2845,12.4692,0.4287,4.6738,10.6547,116.88481,944.3887
9790,2.8739,1.7244,2.3899,0.2837,4.0348,8.2205,80.27828,514.4003
9791,4.437,0.1119,3.1471,0.2054,3.2996,12.7394,53.571697,316.0589
9792,3.2451,0.5832,12.7708,0.9134,2.0698,16.4059,43.027527,395.96085
9793,3.6754,2.0947,11.5459,1.8917,4.1729,1.5291,115.91846,947.6322
9794,1.0998,0.9433,15.7353,1.1281,2.5128,10.0303,58.277218,567.91034
9795,3.1471,2.6019,4.5053,1.671,4.7137,11.3985,114.00921,771.3866
9796,4.2834,0.6606,5.3561,0.9905,1.3285,15.9383,18.740925,106.24429
9797,1.8786,3.8929,14.4611,1.6147,0.2464,14.5054,46.284245,432.11606
9798,3.8545,0.8731,15.7793,0.5994,2.1564,5.6736,38.114708,420.33124
9799,1.3612,2.3351,11.7585,0.4393,0.7978,6.3586,-2.847343,36.112156
9800,4.4301,3.2377,3.2235,1.43,3.795,12.2907,75.22074,469.4261
9801,2.2528,3.5533,8.1064,0.3525,2.301,4.1182,29.341991,266.95996
9802,4.1154,0.6749,10.2713,1.3194,2.6371,6.309,59.378437,523.67004
9803,0.5468,0.579,9.3278,1.66,2.303,8.3856,51.164948,451.66772
9804,0.986,0.8045,19.6993,1.3133,3.2896,15.2813,83.848335,766.9887
9805,2.4311,2.5688,7.2732,1.8003,3.1368,13.664,68.76465,511.6977
9806,1.5363,4.3064,8.7331,1.9537,3.2527,4.3435,81.014755,657.65497
9807,2.2135,1.1669,14.0286,0.3212,3.4694,11.6929,81.10425,710.688
9808,2.8443,1.629,18.0702,1.1863,0.8345,19.6541,63.075882,580.8024
9809,2.4356,1.8865,14.8766,0.4655,3.9322,13.6773,95.61698,813.79175
9810,4.7064,0.7281,3.2037,0.5113,4.4973,9.6065,99.53583,659.17084
9811,2.9966,3.9826,11.5591,0.1481,2.4326,19.3634,41.91706,351.17206
9812,3.0779,4.5049,5.4144,0.4788,3.2687,15.1754,48.7899,307.6904
9813,4.4229,4.0477,16.0533,1.954,1.8361,9.3396,41.275364,435.03326
9814,2.2448,4.0169,4.9428,0.5227,2.3637,5.5649,30.181377,220.7979
9815,1.2658,4.7532,8.6581,0.7615,4.7183,3.8803,117.13246,902.3974
9816,1.2934,4.5254,17.7456,0.3137,0.9849,5.707,5.60197,175.14848
9817,1.2199,1.8203,17.0211,1.4262,3.5759,9.9423,96.811554,865.4036
9818,4.9614,4.1757,5.3989,1.3807,3.0483,2.662,59.777946,437.28442
9819,1.387,0.6745,15.505,0.741,4.955,19.0895,121.6805,965.5726
9820,3.1373,0.1695,12.4516,1.0003,2.3004,8.2317,46.31568,451.23877
9821,1.8715,4.3233,17.7713,1.6038,1.1047,2.4412,6.9500217,181.54216
9822,3.6624,0.4398,7.545,1.4224,3.9978,1.2508,102.55939,773.4117
9823,1.993,0.9402,17.2517,1.3251,0.6166,4.0291,-0.68421066,100.313484
9824,3.7435,0.4129,12.6923,1.7927,0.9966,6.5425,10.651964,168.56592
9825,1.1906,4.8841,6.8669,1.9688,3.6355,4.1271,89.39317,679.7361
9826,4.4652,0.8674,5.8008,1.4314,2.4978,14.7612,40.307358,277.34836
9827,0.7598,0.6402,5.1145,0.9115,4.4453,13.6658,101.9691,697.8542
9828,1.9106,1.2948,19.6739,0.8222,0.7006,3.802,1.2709305,140.02568
9829,4.1179,0.1938,14.8543,1.4202,3.8253,3.8553,106.127426,932.05536
9830,2.279,2.9757,13.8727,1.3401,1.364,18.7572,42.991997,395.92444
9831,4.9318,1.4659,2.7564,0.2176,0.3996,8.5056,51.97524,333.847
9832,1.825,0.7446,1.2529,1.6945,1.3975,8.2728,7.4140325,-25.003233
9833,0.756,4.0985,19.0609,1.6343,3.505,16.9583,86.40126,756.3564
9834,4.1101,2.6874,14.6836,1.4109,4.7415,5.1417,132.80797,1111.7822
9835,2.6905,2.0891,12.8659,0.5348,3.9673,14.7778,92.83626,760.5019
9836,1.0853,2.5935,10.179,0.5907,3.1918,17.2459,59.894154,466.18185
9837,1.9981,2.7606,1.1371,1.7859,4.0162,0.8807,88.23879,533.53937
9838,2.4541,2.7966,18.5829,0.847,1.3768,17.958,46.49257,479.65268
9839,3.9399,2.3208,10.9911,0.2762,4.4969,18.3352,96.955826,730.8101
9840,4.0649,3.1339,15.4888,1.0439,0.6097,7.8478,8.29039,164.4753
9841,2.4663,3.5887,19.7438,0.7151,0.5042,7.0424,8.794378,204.24904
9842,3.4092,0.9576,19.5855,1.9079,1.7362,14.8526,50.14878,523.42554
9843,1.3277,1.946,12.6305,1.8137,3.9723,2.9973,111.14418,937.2447
9844,2.9392,1.2919,6.1096,0.3445,3.6924,18.5586,59.796646,377.13763
9845,1.0268,4.9051,14.1881,1.3453,3.4981,14.2395,82.73645,699.64923
9846,1.4339,0.4835,4.6779,1.9285,4.6035,7.3118,122.2623,859.55444
9847,3.2294,0.997,1.0575,1.9751,2.9957,3.7401,62.665215,363.86926
9848,1.355,3.3287,19.7914,1.1406,4.0027,5.8501,108.63892,999.32446
9849,0.8508,4.978,11.184,1.9252,4.7197,6.4595,129.33495,1028.5779
9850,3.0947,4.9737,5.4073,0.1473,2.7184,14.0734,31.246298,195.02876
9851,3.7201,3.0916,18.2738,0.7231,4.732,12.7879,126.19972,1075.0768
9852,2.7898,3.1426,2.6334,1.4564,3.36,9.5386,65.73221,412.07733
9853,2.3033,3.8241,4.8582,0.1277,1.0007,12.8957,7.018075,33.7708
9854,1.7669,3.3537,16.85,1.1104,1.9147,13.4006,43.745865,457.9534
9855,1.0513,4.4715,4.3598,1.8793,1.3625,2.5379,7.2750487,16.142502
9856,1.6631,3.7649,1.9883,0.6571,4.0499,11.1739,73.98419,431.88867
9857,3.3397,0.5394,9.5064,1.1848,2.1932,5.7151,39.956924,370.6488
9858,4.1113,1.9954,13.5679,1.9838,0.6936,0.5841,-5.6283345,14.325148
9859,3.6718,3.8052,19.7844,0.9864,1.8339,12.4667,43.04183,480.70068
9860,2.9345,2.0369,12.0864,1.3165,4.7759,13.0691,126.70708,997.07465
9861,4.6317,4.7459,19.9779,0.6815,1.6648,14.8903,42.77226,479.0912
9862,0.5577,4.1404,9.3578,0.6194,0.9114,5.8425,-3.5001872,12.69281
9863,0.8278,1.6379,5.6896,0.5018,3.6476,0.9167,75.22995,541.59656
9864,2.7004,1.8893,5.7551,0.9219,2.789,12.5784,48.658638,349.15552
9865,2.7655,2.9686,13.8768,1.7796,2.4611,12.9263,57.613785,525.90356
9866,2.0015,3.9729,7.9723,0.6063,0.1393,7.7124,20.52907,173.42326
9867,2.5251,3.0276,9.35,1.8259,4.5765,14.1506,116.833786,872.7862
9868,3.7521,1.7336,14.7903,0.7744,2.1362,5.4408,37.95842,409.54956
9869,3.754,4.5004,1.6572,0.5855,3.1629,3.4941,49.193527,275.8792
9870,4.0446,2.3938,19.4143,0.5228,3.5101,11.632,87.21923,808.7718
9871,3.7821,4.8814,6.3549,0.9717,1.8093,12.3384,17.291725,137.37196
9872,2.2042,3.7926,16.3309,0.596,1.1474,1.5965,-0.81554073,101.27699
9873,4.0876,4.5929,6.8877,0.5355,4.2018,4.9328,94.94443,713.74835
9874,3.7827,3.2136,7.4999,0.7747,3.7365,11.4873,82.64159,621.2773
9875,1.3214,4.5644,2.4904,0.5679,2.1177,17.2744,11.982803,-18.361538
9876,2.5689,0.601,16.4582,0.558,3.7406,9.2203,96.070755,858.4025
9877,1.9226,3.2796,8.3628,0.418,4.7189,17.4388,100.17424,714.47284
9878,4.1687,1.9319,17.6118,1.5764,1.3762,18.6285,48.976753,479.9732
9879,1.0915,0.8444,14.4743,1.7582,4.4933,4.9321,130.5584,1097.5483
9880,0.8096,2.2269,6.201,0.7218,0.956,16.881,26.77385,174.43755
9881,2.2748,1.2413,19.5784,0.7036,2.0477,17.9756,54.51145,546.0621
9882,1.1734,0.8752,3.6922,1.272,2.2003,19.0466,21.78016,64.81302
9883,0.7438,1.99,13.6116,1.672,3.4489,10.8739,91.55109,783.8769
9884,1.8308,3.2118,7.6481,0.3157,1.752,3.598,9.0604,86.19975
9885,3.1879,4.7309,17.3358,0.587,3.3142,13.7279,76.47633,692.564
9886,0.7337,0.8943,11.9922,1.2123,0.1895,7.6405,9.710911,113.69409
9887,3.3599,1.5586,19.5072,1.9947,0.7498,13.1056,36.71914,423.0567
9888,4.176,3.1341,9.7684,1.2856,2.361,6.5559,46.620804,423.30127
9889,0.6912,2.7017,7.4673,1.2254,1.7667,16.0772,26.665085,207.88272
9890,4.6701,3.1314,9.5287,1.8719,3.7347,11.0346,95.86186,753.9815
9891,3.1565,1.5648,17.373,0.1263,2.3381,9.8616,45.51267,481.72403
9892,2.747,0.1571,4.5666,0.9728,3.5499,15.0941,67.26758,432.14832
9893,2.5233,2.9356,17.7214,1.598,4.539,11.4904,127.35743,1083.9155
9894,1.4045,4.4669,8.9583,1.8568,4.8307,16.5007,115.832565,835.92816
9895,4.6683,1.048,4.1766,1.0381,4.3761,17.8719,82.90975,494.38464
9896,2.1433,3.3141,11.1572,1.7255,4.1621,5.057,113.14082,920.23627
9897,4.3879,4.1327,2.0631,0.9267,4.3293,9.805,86.3097,526.4052
9898,4.9312,3.4705,19.5723,1.1846,3.1316,15.4795,75.836815,696.70026
9899,0.6651,0.721,16.2704,0.9701,2.0818,7.699,41.265953,448.3233
9900,3.6344,4.4035,18.4236,0.7875,0.3143,14.2126,42.707054,444.32822
9901,4.3832,1.7619,6.0897,1.8292,3.3307,15.2253,68.75073,474.5447
9902,2.3613,2.6432,2.974,0.3507,0.4559,3.2542,71.83857,396.4067
9903,4.382,0.1891,16.3101,0.303,4.2195,15.9876,102.69906,869.06305
9904,3.7538,1.5586,16.4478,0.7406,0.5999,12.5749,30.719585,338.37677
9905,0.6651,1.2704,13.0545,0.2523,0.5654,14.3642,36.896835,343.3186
9906,3.345,4.3822,2.5252,1.0249,3.453,10.3082,60.353046,359.00528
9907,4.1731,4.4883,19.2869,1.0964,4.2724,11.5359,114.21785,1000.8046
9908,4.5873,2.7162,0.8013,0.5506,1.8616,9.7303,10.690996,-22.191067
9909,1.9894,2.9417,6.8921,1.4087,4.2037,18.8139,82.817,548.6471
9910,3.8682,4.2901,18.0099,0.5529,1.4446,13.2167,34.026554,405.0513
9911,2.4942,0.3902,3.4627,1.6163,0.2837,5.2535,79.962326,451.98932
9912,0.9455,2.828,11.8623,0.1879,0.4504,11.4196,18.907223,193.83064
9913,1.9567,0.4385,10.9838,0.4706,3.4559,12.0244,79.04314,658.0074
9914,3.0893,2.6549,0.6177,0.6187,4.8531,3.6778,103.75331,632.0821
9915,4.3302,0.4873,16.8115,0.4279,2.8231,6.9831,61.874924,614.13763
9916,1.5627,1.0391,7.5893,0.6199,1.2068,10.09,5.1322346,73.78995
9917,2.1853,1.4586,7.7606,0.947,3.3638,12.467,74.261925,570.58673
9918,3.7758,3.3351,13.9339,1.2698,2.009,1.4401,30.205904,342.6974
9919,0.7737,1.385,11.5226,1.3991,2.6071,4.4227,58.636948,539.5102
9920,4.7333,4.2384,14.3646,1.7525,2.8612,4.0321,70.641495,663.0998
9921,4.8549,1.4402,14.4002,1.2024,0.3826,19.203,75.415665,623.9459
9922,0.8901,2.4676,15.2791,0.744,4.7257,6.5121,128.0426,1084.2883
9923,4.8199,1.0593,16.278,0.8091,2.2794,9.1279,47.44068,489.67538
9924,0.8591,3.693,16.0206,0.8719,2.1232,15.9806,47.2642,463.15106
9925,1.9326,3.3011,13.0456,0.2785,4.936,2.2437,127.63219,1051.5984
9926,0.8632,3.2953,3.6109,1.1408,4.0823,19.7948,62.993923,300.15656
9927,4.5533,4.6775,0.7394,0.6367,0.4207,6.5225,74.74235,399.38898
9928,2.0821,1.0066,2.8685,1.3388,0.1303,0.9917,147.85774,746.6447
9929,3.4366,2.5694,2.7238,1.3091,1.7029,10.7028,10.065382,19.861856
9930,3.8064,2.6241,7.9006,1.6155,2.6826,9.1561,59.664566,485.99167
9931,4.1041,1.3485,12.9492,0.1353,4.558,5.3849,117.285995,973.34467
9932,2.6919,3.2541,3.6216,0.9838,1.5664,10.519,5.9170547,19.116014
9933,1.3526,4.4805,17.2698,0.2262,1.0655,8.2659,13.381485,239.85315
9934,0.733,0.8214,12.8285,1.1231,2.079,4.0244,36.73462,385.60526
9935,4.9871,3.0638,11.1513,1.6847,1.3616,14.7616,30.555883,294.72626
9936,4.4979,2.0283,12.5421,1.3087,1.4745,3.9293,15.165588,204.65816
9937,2.8987,1.2142,14.7312,0.7512,0.3333,15.7108,54.288017,481.88644
9938,1.6974,4.3869,2.3063,0.2917,2.2083,2.5895,17.780434,49.81435
9939,4.7841,0.7415,2.4695,1.9883,0.6393,8.0172,29.01094,160.13713
9940,2.6653,2.1753,1.1849,1.939,4.7657,19.8857,83.537796,362.8722
9941,3.3892,1.639,14.9127,0.3043,3.2211,17.5716,67.77432,582.04803
9942,3.8583,2.691,6.2698,1.6248,3.822,15.0298,82.74014,575.6433
9943,4.0913,3.7785,9.5551,1.1822,3.9359,8.2872,97.919556,778.48065
9944,1.2552,2.7067,11.0612,1.4323,0.965,12.2254,21.400852,236.10878
9945,3.6949,2.8407,19.0174,1.5287,2.0221,9.2669,47.23269,507.20154
9946,4.4207,0.6624,10.1196,1.4386,4.6839,17.5597,114.08899,842.472
9947,3.5142,1.7649,12.5106,0.5827,1.592,10.0148,22.380272,266.40546
9948,4.6626,0.5825,16.5583,0.1337,1.5582,14.1379,35.625664,402.30148
9949,4.2064,4.6808,12.4587,1.3255,2.9553,11.3927,67.69368,587.67584
9950,0.5902,4.2018,14.4797,0.7693,2.6614,16.4349,54.656708,488.35507
9951,0.7626,2.9285,11.739,0.1938,2.3247,2.3976,31.753704,331.7008
9952,4.331,1.8205,1.9828,1.5478,2.5607,8.8502,41.532146,234.46637
9953,3.0133,0.4072,1.1938,0.69,4.795,19.1075,81.260796,373.23187
9954,4.9865,1.0181,14.5491,1.176,0.4816,5.9792,-0.2610966,68.87114
9955,3.2963,3.324,6.0502,0.1726,1.2173,5.9377,-1.9022605,-15.6227045
9956,2.795,2.2078,10.4928,0.201,0.7894,9.8604,5.5173182,87.20044
9957,4.5527,1.7493,17.3643,0.5966,1.6894,2.5265,17.964396,270.91122
9958,1.6001,0.1277,4.3946,1.8649,0.5667,14.3985,25.589512,157.37523
9959,3.4397,4.134,11.1356,0.3782,0.1975,6.2284,7.789128,96.72171
9960,2.9179,2.4473,0.5093,1.4662,3.7212,19.6539,48.627243,120.69177
9961,1.2404,1.841,11.0787,0.6242,2.4538,0.9119,38.03158,364.3421
9962,1.2839,2.4473,3.0474,0.9666,1.4242,10.4468,3.0617962,-11.155517
9963,2.0765,2.5305,9.3101,0.7981,3.5738,1.6211,80.58919,652.94635
9964,1.2301,3.1286,2.6005,1.9778,3.0659,7.1553,64.27538,416.4513
9965,1.4473,4.7018,14.2419,1.0783,3.4517,8.5273,85.607544,753.64044
9966,1.3785,3.4927,9.0537,0.9102,1.7533,19.88,32.995617,247.59688
9967,2.853,0.8957,3.8943,0.1673,3.0893,2.38,50.984196,331.17606
9968,4.0838,4.5712,13.2515,1.2543,3.6925,12.3062,90.69754,760.271
9969,1.4849,3.3469,3.9,1.8584,2.1258,1.6757,28.594501,168.50124
9970,1.1008,3.832,19.7501,0.1789,1.1572,16.3015,41.08232,461.7717
9971,1.9663,3.0965,6.7034,1.1148,2.4678,8.7834,45.463196,366.0377
9972,0.7965,3.1367,16.0851,0.1649,3.3535,15.6346,73.15867,651.3796
9973,3.6572,3.4047,12.9213,0.4042,4.9806,9.5226,128.78577,1040.1754
9974,0.9766,2.2046,14.3817,1.6715,2.1992,19.6094,52.451622,453.00772
9975,4.6301,2.7999,14.3106,0.8854,4.383,10.1222,115.396835,964.30975
9976,2.4535,3.2574,10.1065,1.9858,4.4434,5.852,122.88002,968.0807
9977,2.745,4.4513,6.5006,0.2271,4.9154,15.8073,101.25317,694.5319
9978,4.3837,4.9516,17.163,0.7569,2.3153,19.9802,53.203625,488.28436
9979,1.5933,2.1383,8.3824,0.1988,3.1186,12.3911,59.34074,473.9502
9980,4.5655,0.1929,10.4411,0.1877,1.4582,15.1269,26.414928,253.87129
9981,1.8214,3.3606,18.2376,0.1118,0.2147,10.2285,23.977036,278.31195
9982,2.1387,4.3309,16.0724,0.8668,4.871,8.5543,131.19675,1104.8392
9983,3.4949,4.7469,15.2339,1.8978,1.5448,11.2697,34.58127,375.8685
9984,2.7377,0.522,17.8359,0.3197,3.0296,12.8281,69.9379,665.382
9985,0.8205,3.53,14.6657,1.2826,1.9949,12.5923,43.01631,431.65448
9986,3.7788,1.8996,14.5187,0.4572,4.3608,14.7158,107.008316,884.16156
9987,4.9846,0.706,10.381,1.4069,2.5804,6.3548,58.175453,516.167
9988,4.3612,4.5822,5.0576,0.4792,3.4487,15.3342,52.46915,322.603
9989,4.5473,3.0046,8.6965,1.8188,1.1211,11.1558,16.23668,179.60863
9990,4.0901,4.4216,16.5955,1.3635,3.6807,13.9222,92.156845,796.7074
9991,1.3666,4.8819,18.8486,1.5374,3.269,8.9485,85.12476,797.7684
9992,2.3547,4.3184,9.7787,1.3836,3.5016,5.3642,85.93359,706.6126
9993,1.3426,3.3302,18.4319,1.2902,3.9726,17.1553,98.2286,839.43945
9994,1.9201,4.5058,13.6377,0.9389,4.448,13.6694,111.176674,903.8237
9995,0.8856,2.3717,11.4513,1.1973,3.5705,9.5364,89.920975,751.53375
9996,3.3297,2.6066,19.5749,0.6331,0.3623,4.7799,-0.605056,111.79173
9997,2.5593,0.9461,17.5106,1.6145,3.5151,4.5809,97.18599,894.57837
9998,0.6967,1.5772,4.5432,1.46,1.0197,0.6254,15.191174,29.029387
9999,0.5624,1.1371,1.7479,0.1645,1.9599,1.5229,12.717592,-22.819826
10000,3.9397,0.8748,18.2537,1.2295,2.1437,14.1111,52.575226,533.17096
10001,2.4045,0.3153,19.3105,1.4461,2.6326,15.785,67.06719,637.55804
10002,4.4246,1.4197,16.796,1.1745,0.3088,18.4645,74.216545,642.5595
10003,3.7762,0.4932,11.5151,1.2722,4.8443,14.7877,126.6371,978.6313
10004,2.8971,3.7937,8.9219,1.0504,2.626,14.523,46.65832,372.89105
10005,0.8057,3.3412,1.2448,1.5876,3.1241,6.5555,58.92119,341.19684
10006,3.8019,3.2175,5.3562,1.2031,4.8462,19.3083,93.98692,581.37604
10007,3.3099,3.3022,13.434,0.6804,1.7174,8.5956,25.229464,292.89807
10008,4.0878,2.234,14.2664,1.1772,4.9348,4.2215,137.71384,1141.2094
10009,4.5787,4.865,8.6965,0.4158,0.5902,15.4402,27.944378,233.0696
10010,3.6767,0.7381,2.9477,1.6883,4.8096,6.9641,121.62637,815.75494
10011,2.5611,1.7536,15.1761,1.3696,1.5084,9.2339,28.676277,335.312
10012,1.7299,1.7123,7.9284,0.7806,4.8329,5.0992,125.08371,944.23334
10013,1.2282,0.7808,15.848,0.8685,0.3589,17.355,65.87176,574.11957
10014,1.6108,1.9825,9.7328,0.3409,0.4417,7.6787,5.7879043,67.62491
10015,2.0051,4.4199,16.149,0.5058,2.0114,8.2373,35.06502,391.9081
10016,4.0264,4.0125,9.5751,1.7521,1.7704,10.0928,31.570984,299.64948
10017,0.7066,4.4745,8.7696,1.1063,3.8331,13.1365,87.46446,666.97644
10018,0.7929,1.3387,10.3381,1.7132,0.3484,15.5047,52.666405,429.33588
10019,1.3051,1.5856,4.2662,0.4149,4.5356,7.9217,103.56793,717.9958
10020,4.1738,3.0766,0.9251,0.7134,0.4602,0.5852,124.51295,569.78827
10021,2.5183,2.9095,11.1692,1.8605,1.4048,16.0078,33.812347,311.15256
10022,4.9154,3.5077,4.0657,0.4038,2.0344,13.7202,12.539837,47.42016
10023,3.8468,4.5582,9.664,0.4264,0.133,11.4702,22.590553,204.04527
10024,0.8149,4.4258,10.0743,0.7711,3.1236,16.5568,57.961327,454.08777
10025,4.7349,2.9806,2.1716,0.3136,3.7882,1.5217,68.73239,417.90674
10026,3.9022,1.2477,13.367,1.5184,3.5972,8.3304,96.61456,827.65436
10027,3.6812,3.7216,16.9745,0.8293,4.267,14.2457,107.93382,918.3532
10028,4.8503,0.9481,14.7458,1.9095,4.243,0.7835,122.606224,1052.7386
10029,0.6209,1.0298,19.3302,1.5911,1.9413,16.0778,53.77665,543.2044
10030,3.5374,1.1038,5.0057,1.2723,2.4334,17.9966,30.775944,145.682
10031,4.7909,4.6175,15.3368,0.1323,3.5369,8.6201,80.94069,729.2173
10032,4.1482,3.913,3.6066,1.5029,1.0434,18.5138,18.26816,64.797226
10033,4.3677,2.7365,10.814,0.2769,2.3906,6.1854,38.089005,371.25323
10034,3.0691,4.9772,15.8357,0.7325,2.4485,19.1248,51.796608,468.96423
10035,3.3842,2.6394,0.8488,0.5111,3.5865,1.1295,61.706707,336.53973
10036,4.9304,1.4156,6.2859,1.7737,2.5356,13.6861,47.185707,342.90198
10037,4.4355,3.5374,3.375,1.246,3.486,7.582,71.349,478.11084
10038,4.8632,3.8155,16.1229,0.1159,1.5776,11.8563,28.352524,347.68127
10039,3.3406,1.3481,19.1765,1.2732,1.5378,15.1695,44.682823,483.88675
10040,4.6,3.466,14.0704,1.8102,3.5803,5.9885,96.73909,845.36096
10041,3.1367,0.9555,2.4197,0.7922,1.1595,4.6892,12.938967,20.85392
10042,2.7673,1.6605,5.5084,1.8672,3.9305,10.2399,98.14023,698.63025
10043,0.9435,1.0427,9.9031,0.6887,1.8526,15.2752,32.459705,293.6218
10044,0.5611,1.9646,9.3054,0.6634,0.1476,15.7659,52.914276,415.4735
10045,2.8111,1.3006,8.5537,0.3246,1.0131,18.526,40.84828,296.581
10046,2.59,4.2855,10.4956,1.682,1.6195,11.8896,28.89241,287.3343
10047,1.492,4.447,15.0799,0.5599,4.2304,2.885,106.96791,940.52936
10048,2.5493,4.8793,5.1888,1.3557,4.8308,7.3273,116.10304,821.96063
10049,3.5957,1.5315,4.8718,0.8416,3.9777,9.4228,89.8035,631.1463
10050,4.2092,4.6485,10.1082,1.8807,0.5663,6.0595,-2.1218126,33.16226
10051,2.2037,0.1663,18.4035,0.6955,3.8081,6.5145,100.60985,923.55914
10052,0.716,2.4378,13.3488,0.2834,3.0803,16.7841,61.730423,525.27563
